,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_clip_range,params_ent_coef,params_gae_lambda,params_gamma,params_learning_rate,params_max_grad_norm,params_n_epochs,params_n_steps,params_vf_coef,state
357,357,-61.666666666666664,2022-03-09 09:31:34.223802,2022-03-09 09:32:34.146802,0 days 00:00:59.923000,64,0.2,0.00047768546385402143,0.99,0.95,0.00013022110528626817,1.0,1,64,0.9610870049774441,PRUNED
358,358,-54.0,2022-03-09 09:31:41.431802,2022-03-09 09:32:41.948802,0 days 00:01:00.517000,256,0.2,0.00046237745014904606,0.99,0.95,0.00011622032167213032,1.0,1,64,0.9837555219815782,PRUNED
359,359,-45.333333333333336,2022-03-09 09:32:09.672802,2022-03-09 09:33:07.775801,0 days 00:00:58.102999,256,0.2,0.00044207692377953124,0.8,0.95,0.00013536605034978954,1.0,1,64,0.9734738790717984,PRUNED
360,360,-48.333333333333336,2022-03-09 09:32:34.148802,2022-03-09 09:33:32.902803,0 days 00:00:58.754001,256,0.3,0.0004717741244697542,0.8,0.95,0.00012059416834333777,1.0,1,64,0.9840831281442126,PRUNED
361,361,-53.666666666666664,2022-03-09 09:32:41.950802,2022-03-09 09:33:40.110802,0 days 00:00:58.160000,128,0.3,0.0004338462087996326,0.8,0.95,0.00013880547878182594,1.0,1,64,0.9440061459623468,PRUNED
362,362,-51.666666666666664,2022-03-09 09:33:07.778802,2022-03-09 09:34:02.767803,0 days 00:00:54.989001,128,0.3,0.0002888016777382331,0.95,0.95,0.00011749183167374153,1.0,1,64,0.6721900157828361,PRUNED
363,363,-49.0,2022-03-09 09:33:32.904803,2022-03-09 09:34:26.370802,0 days 00:00:53.465999,64,0.2,0.00028033198040651973,0.95,0.95,0.00014743628976876947,1.0,1,64,0.9403152330267809,PRUNED
364,364,-41.333333333333336,2022-03-09 09:33:40.112802,2022-03-09 09:34:33.582802,0 days 00:00:53.470000,64,0.2,0.00034409291240280435,0.95,0.95,0.00015471643410296812,1.0,1,64,0.9401447086339975,PRUNED
365,365,-42.0,2022-03-09 09:34:02.768803,2022-03-09 09:34:56.481802,0 days 00:00:53.712999,64,0.2,0.00023202062145600844,0.9,0.9999,0.00015122027857689192,2.0,1,2048,0.9424513476801248,PRUNED
366,366,-51.333333333333336,2022-03-09 09:34:26.371803,2022-03-09 09:35:20.262803,0 days 00:00:53.891000,64,0.2,0.0003425459044103525,0.9,0.9999,0.00010709574237494642,2.0,1,2048,0.9281823862743209,PRUNED
367,367,-46.666666666666664,2022-03-09 09:34:33.584802,2022-03-09 09:35:28.598802,0 days 00:00:55.014000,64,0.4,0.0004993176415865547,0.9,0.9999,0.00010639360082240242,2.0,5,2048,0.9972252932374289,PRUNED
368,368,-48.333333333333336,2022-03-09 09:34:56.482802,2022-03-09 09:35:56.281802,0 days 00:00:59.799000,64,0.4,0.0003849513085063212,0.92,0.999,0.00011291435313739094,0.7,10,512,0.9663904176123057,PRUNED
369,369,-58.666666666666664,2022-03-09 09:35:20.264803,2022-03-09 09:35:58.685802,0 days 00:00:38.420999,512,0.4,0.0005023394182753566,0.92,0.999,0.00018480378075871748,0.7,5,512,0.961032002541861,PRUNED
370,370,-52.666666666666664,2022-03-09 09:35:28.600803,2022-03-09 09:36:01.582803,0 days 00:00:32.982000,512,0.1,0.0003906045066730277,0.92,0.999,0.0001926383208384659,0.7,10,512,0.8524133573328736,PRUNED
371,371,-44.0,2022-03-09 09:36:08.291801,2022-03-09 09:37:05.884803,0 days 00:00:57.593002,64,0.2,0.00010160786251003734,1.0,0.9,9.503778936036347e-05,0.9,1,1024,0.9162974697804079,PRUNED
372,372,-44.0,2022-03-09 09:36:08.326803,2022-03-09 09:37:09.545803,0 days 00:01:01.219000,64,0.2,0.0004145207112607015,1.0,0.9,9.453906002898693e-05,0.9,1,2048,0.3632702410306917,PRUNED
373,373,-55.666666666666664,2022-03-09 09:36:08.341802,2022-03-09 09:37:09.463803,0 days 00:01:01.122001,64,0.2,0.000420040556905966,1.0,0.9,0.0007020692839671234,0.9,1,1024,0.5892757994128577,PRUNED
374,374,-53.0,2022-03-09 09:37:05.886802,2022-03-09 09:38:07.657803,0 days 00:01:01.771001,64,0.2,0.0004401463159143944,0.8,0.95,0.00012748577282159252,0.9,1,2048,0.4215929564140163,PRUNED
375,375,-46.666666666666664,2022-03-09 09:37:09.466802,2022-03-09 09:38:11.852803,0 days 00:01:02.386001,64,0.2,0.0016469504427200578,0.8,0.95,0.00012715489314182445,1.0,1,2048,0.8942636616739276,PRUNED
376,376,-52.666666666666664,2022-03-09 09:37:09.548803,2022-03-09 09:38:12.021801,0 days 00:01:02.472998,64,0.1,0.001257683028556792,0.8,0.95,0.00021524788589366648,1.0,1,2048,0.8966161228183686,PRUNED
377,377,-50.666666666666664,2022-03-09 09:38:07.658802,2022-03-09 09:39:08.215803,0 days 00:01:00.557001,64,0.1,0.0002089652050416811,0.99,0.95,0.000139464749896548,1.0,10,2048,0.8885861005562937,PRUNED
378,378,-48.333333333333336,2022-03-09 09:38:11.854803,2022-03-09 09:39:14.995802,0 days 00:01:03.140999,64,0.1,0.00021096758463428827,0.99,0.95,0.00022488460472626885,1.0,10,2048,0.9821191608109089,PRUNED
379,379,-42.666666666666664,2022-03-09 09:38:12.023803,2022-03-09 09:39:15.261803,0 days 00:01:03.238000,64,0.4,0.0005421582669698573,0.99,0.9999,0.0001391203430375055,0.5,10,2048,0.8670749283063076,PRUNED
380,380,-43.0,2022-03-09 09:39:08.217803,2022-03-09 09:40:06.982802,0 days 00:00:58.764999,64,0.4,0.00031862680068886544,0.99,0.95,0.00010160595523598391,0.5,20,512,0.9206237144591704,PRUNED
381,381,-44.0,2022-03-09 09:39:14.997803,2022-03-09 09:40:15.810803,0 days 00:01:00.813000,64,0.4,0.0003186458704016305,0.8,0.9999,0.00010066362635402833,2.0,20,512,0.8699693342599033,PRUNED
382,382,-44.666666666666664,2022-03-09 09:39:15.263802,2022-03-09 09:40:15.920803,0 days 00:01:00.657001,64,0.2,0.0003600715539035781,0.8,0.8,4.5993772324104875e-05,2.0,20,512,0.9166928463122306,PRUNED
383,383,-49.666666666666664,2022-03-09 09:40:06.984802,2022-03-09 09:41:05.423804,0 days 00:00:58.439002,256,0.2,0.00036666743030430813,0.8,0.8,0.00016225619101182547,2.0,1,64,0.9548732473380772,PRUNED
384,384,-42.0,2022-03-09 09:40:15.813802,2022-03-09 09:42:26.540802,0 days 00:02:10.727000,256,0.2,0.0005061793019174121,0.95,0.8,8.303747736430577e-05,0.7,1,64,0.9480991887213068,COMPLETE
385,385,-53.666666666666664,2022-03-09 09:40:15.922802,2022-03-09 09:41:16.222804,0 days 00:01:00.300002,256,0.2,0.0005038818070803187,0.95,0.999,0.00015988119974379405,0.7,1,64,0.9483827643636982,PRUNED
386,386,-52.666666666666664,2022-03-09 09:41:05.425803,2022-03-09 09:42:24.793803,0 days 00:01:19.368000,32,0.3,0.0005122703462534154,0.95,0.999,0.000353320458733505,0.7,1,2048,0.7118606276675187,PRUNED
387,387,-56.0,2022-03-09 09:41:16.224802,2022-03-09 09:42:37.550803,0 days 00:01:21.326001,32,0.3,0.0009163962218945737,0.92,0.95,0.00030039886041267904,5.0,1,2048,0.9982250415892658,PRUNED
388,388,-54.0,2022-03-09 09:42:24.795803,2022-03-09 09:43:22.418803,0 days 00:00:57.623000,64,0.2,0.0001221863010897604,0.92,0.95,8.287131656366809e-05,5.0,1,1024,0.9985056128553202,PRUNED
389,389,-45.333333333333336,2022-03-09 09:42:26.543802,2022-03-09 09:43:27.506803,0 days 00:01:00.963001,64,0.2,0.00210859031605074,0.95,0.95,8.023880027616844e-05,0.7,20,64,0.9272029589647993,PRUNED
390,390,-41.333333333333336,2022-03-09 09:42:37.552802,2022-03-09 09:43:38.139802,0 days 00:01:00.587000,64,0.2,0.0004508657695660879,0.95,0.99,8.044505546467154e-05,0.7,20,64,0.7443750612208128,PRUNED
391,391,-57.0,2022-03-09 09:43:22.420802,2022-03-09 09:44:20.353803,0 days 00:00:57.933001,64,0.2,0.000260373539961726,0.95,0.99,8.898098176764555e-05,0.7,20,64,0.9027288466225044,PRUNED
392,392,-45.666666666666664,2022-03-09 09:43:27.508803,2022-03-09 09:44:28.157802,0 days 00:01:00.648999,64,0.2,0.0002595897114738304,0.95,0.99,9.016699450917489e-05,0.7,20,64,0.9085852245190202,PRUNED
393,393,-45.666666666666664,2022-03-09 09:43:38.140801,2022-03-09 09:44:39.158803,0 days 00:01:01.018002,64,0.2,0.0003910769953225439,1.0,0.995,8.764471000602872e-05,0.7,10,64,0.909988021651368,PRUNED
394,394,-45.333333333333336,2022-03-09 09:44:20.355802,2022-03-09 09:45:18.819802,0 days 00:00:58.464000,64,0.2,0.0004079179050415988,0.95,0.995,7.437018539431685e-05,0.7,10,64,0.8446137020697541,PRUNED
395,395,-49.666666666666664,2022-03-09 09:44:28.159802,2022-03-09 09:45:28.181803,0 days 00:01:00.022001,512,0.2,0.00018758040799994775,0.95,0.995,7.572347680738034e-05,0.7,10,64,0.8382448032406306,PRUNED
396,396,-55.666666666666664,2022-03-09 09:44:39.160802,2022-03-09 09:45:40.085804,0 days 00:01:00.925002,512,0.2,0.0002963898747073901,0.95,0.9,0.0001146590546573979,0.9,1,64,0.9282718309992511,PRUNED
397,397,-46.666666666666664,2022-03-09 09:45:18.821803,2022-03-09 09:46:15.075835,0 days 00:00:56.254032,512,0.2,0.0001464483702249285,0.9,0.9,0.00011269711873734126,0.9,1,64,0.9323671329015829,PRUNED
398,398,-49.333333333333336,2022-03-09 09:45:28.183802,2022-03-09 09:46:50.236807,0 days 00:01:22.053005,32,0.2,0.00045295076437894814,0.9,0.9,0.0008574011764126896,0.9,1,512,0.9275833074948087,PRUNED
399,399,-48.0,2022-03-09 09:45:40.087802,2022-03-09 09:48:55.545803,0 days 00:03:15.458001,32,0.2,0.0005739416690384886,0.9,0.9999,9.850005187104542e-05,1.0,1,512,0.9623228253537798,COMPLETE
400,400,-54.666666666666664,2022-03-09 09:46:15.077802,2022-03-09 09:47:33.335802,0 days 00:01:18.258000,32,0.2,0.00034210432045673534,0.99,0.9999,9.839167623724756e-05,1.0,1,512,0.39938679899961493,PRUNED
401,401,-51.333333333333336,2022-03-09 09:46:50.238802,2022-03-09 09:47:51.572837,0 days 00:01:01.334035,64,0.4,0.00034563702099849866,0.99,0.9999,9.745863014689116e-05,1.0,20,1024,0.9558456652899202,PRUNED
402,402,-57.333333333333336,2022-03-09 09:47:33.336802,2022-03-09 09:49:34.977803,0 days 00:02:01.641001,64,0.4,0.00037364980860969194,0.92,0.999,9.409550214655678e-05,1.0,20,1024,0.9620054747732978,COMPLETE
403,403,-47.666666666666664,2022-03-09 09:47:51.574803,2022-03-09 09:48:46.698802,0 days 00:00:55.123999,64,0.2,0.0005696682915646186,0.92,0.999,0.0006395813666289732,1.0,20,2048,0.05463768531678709,PRUNED
404,404,-45.666666666666664,2022-03-09 09:48:46.700802,2022-03-09 09:49:44.450802,0 days 00:00:57.750000,64,0.4,0.00042195325023283747,1.0,0.95,6.781514538192198e-05,1.0,1,512,0.8811468086221916,PRUNED
405,405,-40.666666666666664,2022-03-09 09:48:55.548803,2022-03-09 09:49:54.753803,0 days 00:00:59.205000,64,0.4,0.0004694759559120027,1.0,0.95,6.455901696469415e-05,0.5,1,1024,0.8828974632076327,PRUNED
406,406,-50.0,2022-03-09 09:49:34.980802,2022-03-09 09:50:30.574802,0 days 00:00:55.594000,64,0.2,0.001841419657219556,1.0,0.95,1.5896431954267238e-05,0.5,1,2048,0.879057187942834,PRUNED
407,407,-46.333333333333336,2022-03-09 09:49:44.452803,2022-03-09 09:50:44.828802,0 days 00:01:00.375999,64,0.2,0.001860190641418093,0.99,0.8,3.417946132426896e-05,0.5,1,2048,0.8732937972983077,PRUNED
408,408,-52.0,2022-03-09 09:49:54.756804,2022-03-09 09:50:54.489803,0 days 00:00:59.732999,64,0.2,0.001836101527737449,0.99,0.8,8.676730839951571e-05,2.0,5,2048,0.9401520296160432,PRUNED
409,409,-56.333333333333336,2022-03-09 09:50:30.576803,2022-03-09 09:51:24.940803,0 days 00:00:54.364000,64,0.3,0.003381179953955569,0.99,0.8,0.00010565900579494245,2.0,5,2048,0.9463117277921652,PRUNED
410,410,-44.666666666666664,2022-03-09 09:50:44.831803,2022-03-09 09:51:35.391801,0 days 00:00:50.559998,64,0.3,0.00029252669650044324,0.95,0.99,0.00010775338997941809,2.0,20,64,0.9417737120906609,PRUNED
411,411,-46.666666666666664,2022-03-09 09:50:54.491802,2022-03-09 09:51:39.071803,0 days 00:00:44.580001,128,0.3,0.0002949754902637426,0.95,0.99,0.000993103313666268,0.9,20,64,0.9782382355914065,PRUNED
412,412,-41.666666666666664,2022-03-09 09:51:48.364805,2022-03-09 09:53:11.185802,0 days 00:01:22.820997,256,0.2,0.00039281937243883117,0.92,0.95,0.00024879823764446416,0.7,10,512,0.8229689616487088,COMPLETE
413,413,-48.0,2022-03-09 09:51:48.372803,2022-03-09 09:52:28.637802,0 days 00:00:40.264999,256,0.2,0.00023657089775595445,0.92,0.95,0.00012056516926883572,0.7,10,512,0.6483656293452096,PRUNED
414,414,-55.333333333333336,2022-03-09 09:51:48.384803,2022-03-09 09:52:28.842804,0 days 00:00:40.458001,256,0.2,0.00039742706513266256,0.92,0.95,0.00012146773883310373,0.7,10,512,0.9063410477850045,PRUNED
415,415,-47.333333333333336,2022-03-09 09:52:28.639802,2022-03-09 09:53:23.769803,0 days 00:00:55.130001,64,0.2,0.00038963257567239083,0.98,0.999,8.004896354653152e-05,0.9,20,2048,0.902367980918633,PRUNED
416,416,-44.333333333333336,2022-03-09 09:52:28.844802,2022-03-09 09:53:24.035803,0 days 00:00:55.191001,64,0.2,0.0023835984738721488,0.98,0.999,8.398882444006905e-05,0.9,20,2048,0.8275314521969865,PRUNED
417,417,-44.0,2022-03-09 09:53:11.188803,2022-03-09 09:53:49.123802,0 days 00:00:37.934999,256,0.2,0.000362616227217808,0.92,0.999,0.0002581972070663667,0.7,10,512,0.8050337525901534,PRUNED
418,418,-40.666666666666664,2022-03-09 09:53:23.771802,2022-03-09 09:54:04.578802,0 days 00:00:40.807000,256,0.2,0.000326940511798829,0.92,0.95,0.0002627456252927917,0.7,10,512,0.8187988572796081,PRUNED
419,419,-54.0,2022-03-09 09:53:24.036803,2022-03-09 09:54:04.932802,0 days 00:00:40.895999,256,0.4,0.004301602142811623,0.92,0.9999,0.00028095846382691165,0.7,10,512,0.8291856174926914,PRUNED
420,420,-53.0,2022-03-09 09:53:49.125802,2022-03-09 09:54:29.910803,0 days 00:00:40.785001,256,0.4,0.0004861783206322898,0.92,0.95,7.236698602237759e-05,1.0,10,512,0.85036203989599,PRUNED
421,421,-48.333333333333336,2022-03-09 09:54:04.580803,2022-03-09 09:54:44.314858,0 days 00:00:39.734055,256,0.4,0.0004977057498361466,0.92,0.95,0.0002342829068448868,1.0,10,512,0.8447071151566147,PRUNED
422,422,-55.333333333333336,2022-03-09 09:54:04.933802,2022-03-09 09:54:44.609803,0 days 00:00:39.676001,256,0.4,0.000493968073564958,0.92,0.95,5.38524507704964e-05,1.0,10,512,0.8442350895704599,PRUNED
423,423,-33.333333333333336,2022-03-09 09:54:29.912802,2022-03-09 09:55:47.089802,0 days 00:01:17.177000,256,0.2,0.00042671783852560275,0.92,0.99,0.000247259277598723,0.7,10,512,0.7850826829194815,COMPLETE
424,424,-49.666666666666664,2022-03-09 09:54:44.316803,2022-03-09 09:55:20.736807,0 days 00:00:36.420004,256,0.2,0.0006614071598847896,0.92,0.95,0.0002269205644826688,5.0,10,512,0.8163590048973015,PRUNED
425,425,-43.0,2022-03-09 09:54:44.611802,2022-03-09 09:57:40.727801,0 days 00:02:56.115999,32,0.2,0.0004330658758247649,0.95,0.99,0.0003140105678359639,0.7,1,64,0.7844413377824748,COMPLETE
426,426,-57.666666666666664,2022-03-09 09:55:20.739802,2022-03-09 09:56:34.615804,0 days 00:01:13.876002,32,0.2,0.000418940959649644,0.95,0.99,0.0002068808403571551,0.7,1,64,0.7602266897726233,PRUNED
427,427,-42.666666666666664,2022-03-09 09:55:47.092803,2022-03-09 09:56:21.830807,0 days 00:00:34.738004,256,0.2,0.00035177832792086973,0.92,0.99,0.00024177677188974453,0.7,10,512,0.9763104525485703,PRUNED
428,428,-47.333333333333336,2022-03-09 09:56:21.832802,2022-03-09 09:56:56.369804,0 days 00:00:34.537002,256,0.2,0.00042381873638742886,0.92,0.99,0.000240065087742141,0.7,10,512,0.780483110052424,PRUNED
429,429,-46.666666666666664,2022-03-09 09:56:34.617804,2022-03-09 09:57:10.398802,0 days 00:00:35.780998,256,0.2,0.0003138652350859314,0.92,0.99,0.00030627330603329704,0.7,10,512,0.7800843160267555,PRUNED
430,430,-49.333333333333336,2022-03-09 09:56:56.371802,2022-03-09 09:57:32.633803,0 days 00:00:36.262001,256,0.2,0.0014787112976377835,0.92,0.99,0.00027442429279647457,0.3,10,512,0.7283809151847803,PRUNED
431,431,-51.666666666666664,2022-03-09 09:57:10.400802,2022-03-09 09:57:46.555801,0 days 00:00:36.154999,256,0.2,0.0004440688972213296,0.92,0.99,0.000245043905435502,0.3,10,512,0.808236895789208,PRUNED
432,432,-43.666666666666664,2022-03-09 09:57:32.635803,2022-03-09 09:58:07.527802,0 days 00:00:34.891999,256,0.2,0.0005321961892343017,0.92,0.99,0.0004241807789968285,5.0,10,512,0.7685901202047886,PRUNED
433,433,-51.0,2022-03-09 09:57:40.729803,2022-03-09 09:58:50.444802,0 days 00:01:09.714999,32,0.2,0.006859004749743058,0.95,0.99,0.00024316101792048303,0.7,10,64,0.7637407088112075,PRUNED
434,434,-60.333333333333336,2022-03-09 09:57:46.557802,2022-03-09 09:58:56.266803,0 days 00:01:09.709001,32,0.2,0.000173716795199523,0.95,0.99,0.0002074037067181629,0.7,10,64,0.7656789096645461,PRUNED
435,435,-59.333333333333336,2022-03-09 09:58:07.529802,2022-03-09 09:59:15.130804,0 days 00:01:07.601002,32,0.2,0.0003608925937015041,0.95,0.99,0.0003022157327769236,0.7,10,64,0.7688734274387027,PRUNED
436,436,-48.333333333333336,2022-03-09 09:58:50.446804,2022-03-09 09:59:58.435803,0 days 00:01:07.988999,32,0.2,0.00036872961146438757,0.95,0.99,0.00028150549487546383,0.7,1,64,0.7361327127829365,PRUNED
437,437,-46.0,2022-03-09 09:58:56.268802,2022-03-09 10:00:05.050802,0 days 00:01:08.782000,32,0.2,0.0003765166926855587,0.95,0.99,0.00032789621801358016,0.7,1,64,0.9843013435623971,PRUNED
438,438,-46.0,2022-03-09 09:59:15.131805,2022-03-09 10:00:23.370804,0 days 00:01:08.238999,32,0.2,0.00037330846817794567,0.95,0.99,0.0002752961733070698,0.7,1,64,0.7868978520902372,PRUNED
439,439,-45.0,2022-03-09 09:59:58.437803,2022-03-09 10:01:08.123802,0 days 00:01:09.685999,32,0.2,0.00027816964065026893,0.95,0.99,0.0001886636865175265,0.7,1,64,0.7887303831081972,PRUNED
440,440,-44.0,2022-03-09 10:00:05.052802,2022-03-09 10:01:15.075802,0 days 00:01:10.023000,32,0.2,0.00032034534404850153,0.95,0.99,0.00020917231561603681,0.7,1,64,0.44498409770292713,PRUNED
441,441,-50.0,2022-03-09 10:00:23.372803,2022-03-09 10:01:35.427803,0 days 00:01:12.055000,32,0.3,0.0002713396868787289,0.99,0.99,0.0002554118634094951,0.9,1,64,0.8054238885391064,PRUNED
442,442,-55.333333333333336,2022-03-09 10:01:08.125802,2022-03-09 10:01:48.605803,0 days 00:00:40.480001,256,0.3,0.00111594728327759,0.99,0.995,0.0002147054717397393,0.9,1,512,0.7944555452960329,PRUNED
443,443,-53.666666666666664,2022-03-09 10:01:15.076803,2022-03-09 10:01:56.421803,0 days 00:00:41.345000,256,0.3,0.001105808447232707,0.99,0.995,0.0003613380918514697,0.9,1,512,0.7991796931534928,PRUNED
444,444,-39.333333333333336,2022-03-09 10:01:35.429802,2022-03-09 10:03:03.313802,0 days 00:01:27.884000,256,0.2,0.00041430721287735684,0.99,0.9,0.0003600630047671851,5.0,10,512,0.6957296503247731,COMPLETE
445,445,-52.333333333333336,2022-03-09 10:01:48.607802,2022-03-09 10:02:32.046802,0 days 00:00:43.439000,256,0.2,0.00043143988378942824,0.92,0.9,0.00018680495466093765,5.0,10,512,0.6894246544793492,PRUNED
446,446,-46.0,2022-03-09 10:01:56.423802,2022-03-09 10:02:36.093803,0 days 00:00:39.670001,512,0.2,0.00042284908832378393,0.92,0.9,0.0005514212715821977,5.0,10,512,0.38305059182787277,PRUNED
447,447,-54.333333333333336,2022-03-09 10:02:32.048802,2022-03-09 10:03:10.373802,0 days 00:00:38.325000,512,0.2,0.0003355987375873778,0.92,0.8,0.0002273709001651263,2.0,10,2048,0.4164289181812974,PRUNED
448,448,-56.0,2022-03-09 10:02:36.095802,2022-03-09 10:03:23.940802,0 days 00:00:47.845000,128,0.1,0.0005488520716032122,0.95,0.8,0.0007351246730757015,2.0,1,2048,0.34126734879204224,PRUNED
449,449,-50.666666666666664,2022-03-09 10:03:03.316802,2022-03-09 10:03:43.454803,0 days 00:00:40.138001,256,0.2,0.0003381424401081007,0.99,0.8,0.0003292196746382587,2.0,10,512,0.7208483018012125,PRUNED
450,450,-49.666666666666664,2022-03-09 10:03:10.375803,2022-03-09 10:03:51.304801,0 days 00:00:40.928998,256,0.2,0.00039328599002471287,0.99,0.99,0.00034561930008933026,0.7,10,512,0.742128013946374,PRUNED
451,451,-42.333333333333336,2022-03-09 10:03:23.941802,2022-03-09 10:04:05.517802,0 days 00:00:41.576000,256,0.2,0.00039799076159781566,0.99,0.9,0.0006254959388640043,5.0,10,512,0.7090194582690799,PRUNED
452,452,-49.666666666666664,2022-03-09 10:03:43.455804,2022-03-09 10:04:24.635803,0 days 00:00:41.179999,256,0.2,0.0003960537796288257,0.99,0.9,0.0003654092806723435,5.0,10,512,0.7486869492989149,PRUNED
453,453,-48.333333333333336,2022-03-09 10:03:51.306803,2022-03-09 10:04:33.039802,0 days 00:00:41.732999,256,0.1,0.00023501709147574247,0.99,0.9,7.614782035084014e-05,5.0,10,512,0.976592427420985,PRUNED
454,454,-41.0,2022-03-09 10:04:05.519802,2022-03-09 10:04:46.022804,0 days 00:00:40.503002,256,0.1,0.003599607787389809,0.92,0.9,0.0005020451686825307,5.0,10,512,0.6865266291264017,PRUNED
455,455,-53.666666666666664,2022-03-09 10:04:24.637802,2022-03-09 10:05:06.139802,0 days 00:00:41.502000,256,0.2,0.0004659459203127964,0.99,0.99,0.0004565845611365745,0.7,10,512,0.640754805188526,PRUNED
456,456,-50.333333333333336,2022-03-09 10:04:33.041802,2022-03-09 10:05:54.212802,0 days 00:01:21.171000,256,0.2,0.00031344149399866215,0.99,0.99,0.00030990883113657576,0.7,10,512,0.8254134651256132,COMPLETE
457,457,-50.0,2022-03-09 10:04:46.023804,2022-03-09 10:05:24.953803,0 days 00:00:38.929999,256,0.2,0.0004704234600583399,0.99,0.9,7.729692759159097e-05,5.0,10,2048,0.6660660532049738,PRUNED
458,458,-55.666666666666664,2022-03-09 10:05:06.141801,2022-03-09 10:06:23.117803,0 days 00:01:16.976002,32,0.2,0.00031106505268655024,0.99,0.95,0.00030427141521703556,0.9,10,64,0.8146300948392632,PRUNED
459,459,-56.0,2022-03-09 10:05:24.955802,2022-03-09 10:06:38.507802,0 days 00:01:13.552000,32,0.2,0.00030827486882983645,0.99,0.95,0.00031938414246909455,0.9,10,64,0.47449852350982435,PRUNED
460,460,-48.0,2022-03-09 10:05:54.215802,2022-03-09 10:07:07.753803,0 days 00:01:13.538001,32,0.2,0.0029875576681208794,0.95,0.95,0.0003963613421454705,0.9,10,64,0.7547461554035463,PRUNED
461,461,-49.0,2022-03-09 10:06:23.118805,2022-03-09 10:07:12.734802,0 days 00:00:49.615997,64,0.2,0.0003486746569697527,0.98,0.9,0.00017401339513585065,5.0,10,2048,0.9641935620031393,PRUNED
462,462,-52.333333333333336,2022-03-09 10:06:38.509802,2022-03-09 10:07:19.741802,0 days 00:00:41.232000,64,0.3,0.004631106520500715,0.98,0.9,0.0004361483232960092,5.0,1,2048,0.9489291225187958,PRUNED
463,463,-45.333333333333336,2022-03-09 10:07:28.391802,2022-03-09 10:08:25.007802,0 days 00:00:56.616000,64,0.1,0.0005197142031744318,0.92,0.995,8.773070508378151e-05,5.0,1,2048,0.6128627900061288,PRUNED
464,464,-40.333333333333336,2022-03-09 10:07:28.400802,2022-03-09 10:08:24.550803,0 days 00:00:56.150001,64,0.1,0.0005254257651050539,0.92,0.9,8.960695964324688e-05,5.0,1,2048,0.9871974914176982,PRUNED
465,465,-47.0,2022-03-09 10:07:28.413802,2022-03-09 10:08:24.382802,0 days 00:00:55.969000,64,0.1,0.0006330239332888848,0.92,0.995,8.863778791042501e-05,5.0,5,2048,0.9646547543447642,PRUNED
466,466,-48.333333333333336,2022-03-09 10:08:24.385803,2022-03-09 10:09:08.758803,0 days 00:00:44.373000,256,0.2,0.0004287006072547491,0.95,0.99,0.0002607809620989754,0.5,1,512,0.7827859354452196,PRUNED
467,467,-49.0,2022-03-09 10:08:24.552803,2022-03-09 10:09:10.334802,0 days 00:00:45.781999,256,0.2,0.0004301293293553884,0.95,0.99,0.0002655731355481124,0.5,1,512,0.6974518861709373,PRUNED
468,468,-53.0,2022-03-09 10:08:25.009802,2022-03-09 10:09:57.099803,0 days 00:01:32.090001,256,0.2,0.00043498108757172616,0.95,0.99,0.00027185994811029725,0.3,1,512,0.7865535157393941,COMPLETE
469,469,-47.666666666666664,2022-03-09 10:09:08.760802,2022-03-09 10:10:07.586803,0 days 00:00:58.826001,64,0.2,0.0005914755628118398,0.8,0.8,8.181869465827141e-05,0.3,10,512,0.9362254514303349,PRUNED
470,470,-52.0,2022-03-09 10:09:10.337802,2022-03-09 10:10:11.869802,0 days 00:01:01.532000,64,0.2,0.00018920633732581697,0.8,0.8,9.968209732991256e-05,2.0,10,512,0.9272610590390699,PRUNED
471,471,-44.333333333333336,2022-03-09 10:09:57.102803,2022-03-09 10:10:53.254802,0 days 00:00:56.151999,64,0.2,0.0003779984436041925,0.8,0.8,0.0002134693968075267,0.7,10,64,0.7342413075331587,PRUNED
472,472,-54.0,2022-03-09 10:10:07.588803,2022-03-09 10:11:22.764803,0 days 00:01:15.176000,32,0.2,0.00019725677764609347,0.99,0.95,2.58257002560222e-05,0.7,20,64,0.7282169276233257,PRUNED
473,473,-52.333333333333336,2022-03-09 10:10:11.871802,2022-03-09 10:11:26.508807,0 days 00:01:14.637005,32,0.2,0.0003817590179891558,0.99,0.95,2.3229232135387837e-05,0.7,20,64,0.8620405328250343,PRUNED
474,474,-44.666666666666664,2022-03-09 10:10:53.256802,2022-03-09 10:12:11.449803,0 days 00:01:18.193001,32,0.2,0.005847111122346975,0.99,0.95,0.0003774600324631123,0.7,20,2048,0.43283147564735897,PRUNED
475,475,-47.0,2022-03-09 10:11:22.766803,2022-03-09 10:12:08.623803,0 days 00:00:45.857000,128,0.3,0.005716581168341261,0.99,0.9,6.825496981043739e-05,5.0,1,2048,0.9963151494614014,PRUNED
476,476,-42.0,2022-03-09 10:11:26.510804,2022-03-09 10:12:11.845802,0 days 00:00:45.334998,128,0.4,0.00046421758640350367,0.92,0.9,0.00019792632503361183,5.0,1,2048,0.5737669819762622,PRUNED
477,477,-51.333333333333336,2022-03-09 10:12:08.625804,2022-03-09 10:13:09.247803,0 days 00:01:00.621999,64,0.4,0.0003422261942500212,0.92,0.95,0.0008243329840811436,5.0,1,2048,0.9578686891052238,PRUNED
