,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_clip_range,params_ent_coef,params_gae_lambda,params_gamma,params_learning_rate,params_max_grad_norm,params_n_epochs,params_n_steps,params_vf_coef,state
697,697,5.333333333333333,2022-03-07 08:00:03.672081,2022-03-07 08:00:42.163909,0 days 00:00:38.491828,32,0.1,0.00030190407267009577,0.9,0.99,2.1895969817334814e-05,0.3,10,128,0.23239170889028976,PRUNED
698,698,5.333333333333333,2022-03-07 08:00:42.163909,2022-03-07 08:01:02.192441,0 days 00:00:20.028532,64,0.1,0.0025812853851225133,0.95,0.99,2.8013452894684206e-05,0.3,1,128,0.21230135262253946,PRUNED
699,699,-3.0,2022-03-07 08:01:02.192441,2022-03-07 08:01:33.038130,0 days 00:00:30.845689,128,0.4,0.00038847441323717585,0.99,0.99,1.5980497069436707e-05,0.3,20,128,0.791004753330779,PRUNED
700,700,-5.0,2022-03-07 08:01:33.038130,2022-03-07 08:01:53.523505,0 days 00:00:20.485375,512,0.1,0.0004519718394658863,0.8,0.999,0.00034706751226116947,1.0,10,2048,0.18703751493254744,PRUNED
701,701,17.0,2022-03-07 08:01:53.523505,2022-03-07 08:02:30.446003,0 days 00:00:36.922498,32,0.1,0.001771979341088567,0.92,0.99,1.8076198659858418e-05,5.0,10,1024,0.13054889073423204,PRUNED
702,702,1.6666666666666667,2022-03-07 08:02:30.446003,2022-03-07 08:03:21.862042,0 days 00:00:51.416039,32,0.1,0.0003366533942046272,0.95,0.995,2.3565823726863875e-05,0.3,20,2048,0.8382355915330487,PRUNED
703,703,12.666666666666666,2022-03-07 08:03:25.682125,2022-03-07 08:04:44.856821,0 days 00:01:19.174696,32,0.4,0.0005032013659571641,0.99,0.99,0.00014560434298750973,0.9,10,1024,0.08460913606298792,COMPLETE
704,704,4.666666666666667,2022-03-07 08:04:44.856821,2022-03-07 08:05:21.731859,0 days 00:00:36.875038,32,0.4,0.0005088042971669569,0.99,0.999,0.00014744330858047712,0.9,10,1024,0.07567869629821722,PRUNED
705,705,7.666666666666667,2022-03-07 08:05:21.731859,2022-03-07 08:05:58.646443,0 days 00:00:36.914584,32,0.4,0.0004890173578899756,0.99,0.99,0.00016376263195475987,0.9,10,1024,0.08779529327245028,PRUNED
706,706,18.0,2022-03-07 08:05:58.662067,2022-03-07 08:06:35.572367,0 days 00:00:36.910300,32,0.4,0.00045631656372487994,0.99,0.995,0.00013717588924649622,0.9,10,1024,0.05550988296464716,PRUNED
707,707,10.0,2022-03-07 08:06:35.572367,2022-03-07 08:07:12.470309,0 days 00:00:36.897942,32,0.4,0.0005192960121413425,0.99,0.99,0.00013050725157904034,0.9,10,1024,0.09637292492412557,PRUNED
708,708,13.666666666666666,2022-03-07 08:07:12.470309,2022-03-07 08:07:49.306571,0 days 00:00:36.836262,32,0.4,0.0005438130232753466,0.99,0.999,0.0001478862346698554,0.9,10,1024,0.10404853985681475,PRUNED
709,709,3.0,2022-03-07 08:07:49.306571,2022-03-07 08:08:26.323891,0 days 00:00:37.017320,32,0.4,0.0004155899392987731,0.99,0.99,0.00018221356461690995,0.9,10,1024,0.06639548479151873,PRUNED
710,710,5.333333333333333,2022-03-07 08:08:26.323891,2022-03-07 08:09:03.190706,0 days 00:00:36.866815,32,0.4,0.0005473888520548998,0.99,0.995,0.00016340188458555176,0.9,10,1024,0.03788018745424128,PRUNED
711,711,18.333333333333332,2022-03-07 08:09:03.190706,2022-03-07 08:09:40.236233,0 days 00:00:37.045527,32,0.4,0.00047657924087572906,0.99,0.99,0.00014473232178642466,0.9,10,1024,0.08365544213520514,PRUNED
712,712,9.0,2022-03-07 08:09:40.236233,2022-03-07 08:10:17.285164,0 days 00:00:37.048931,32,0.4,0.0004444198186469117,0.99,0.9999,0.00019717031237329063,0.9,10,1024,0.10811123230955856,PRUNED
713,713,13.0,2022-03-07 08:10:21.371172,2022-03-07 08:10:58.566438,0 days 00:00:37.195266,32,0.4,0.0003746994442763952,0.99,0.999,0.0001237983057944987,0.9,10,1024,0.12482732816118294,PRUNED
714,714,16.333333333333332,2022-03-07 08:10:58.566438,2022-03-07 08:11:35.649315,0 days 00:00:37.082877,32,0.4,0.0002828782518875313,0.99,0.99,0.000126743366808399,0.9,10,1024,0.07134955530917741,PRUNED
715,715,10.333333333333334,2022-03-07 08:11:35.649315,2022-03-07 08:12:13.562089,0 days 00:00:37.912774,32,0.4,0.0047561755853115,0.95,0.995,2.0798044663932193e-05,1.0,10,512,0.8742826573695421,PRUNED
716,716,5.0,2022-03-07 08:12:13.562089,2022-03-07 08:12:32.519900,0 days 00:00:18.957811,128,0.4,0.0005633800872079474,0.99,0.99,0.00015960546590457447,0.3,1,1024,0.5473376826400007,PRUNED
717,717,13.0,2022-03-07 08:12:32.519900,2022-03-07 08:13:11.198390,0 days 00:00:38.678490,32,0.3,0.00041957380808290687,0.95,0.999,0.00013837467528930521,5.0,10,128,0.8201907943883798,PRUNED
718,718,7.0,2022-03-07 08:13:11.198390,2022-03-07 08:13:49.176960,0 days 00:00:37.978570,64,0.4,0.00037012532130607697,0.9,0.995,0.0004003536107416222,1.0,20,1024,0.04365725684521278,PRUNED
719,719,-2.0,2022-03-07 08:13:49.176960,2022-03-07 08:14:26.086928,0 days 00:00:36.909968,32,0.4,0.007196413735071873,0.92,0.99,2.020629824917486e-05,0.3,10,1024,0.10642998882918883,PRUNED
720,720,1.0,2022-03-07 08:14:26.086928,2022-03-07 08:15:14.328835,0 days 00:00:48.241907,512,0.3,0.00047937176643765767,0.99,0.999,0.00021256818307167054,5.0,20,1024,0.2467028090633846,COMPLETE
721,721,4.333333333333333,2022-03-07 08:15:14.328835,2022-03-07 08:15:52.815837,0 days 00:00:38.487002,32,0.4,0.00024758058028782415,0.95,0.99,0.00017882426713738552,0.5,10,128,0.14671155481202766,PRUNED
722,722,7.666666666666667,2022-03-07 08:15:52.815837,2022-03-07 08:16:17.693419,0 days 00:00:24.877582,128,0.4,0.0005161994575969143,0.98,0.995,0.0006858455519056347,0.3,10,256,0.7558574222178281,PRUNED
723,723,4.666666666666667,2022-03-07 08:16:21.950641,2022-03-07 08:17:20.637964,0 days 00:00:58.687323,32,0.4,0.0003983658955006247,0.95,0.99,0.0004986771153958939,0.9,20,256,0.8983826436357751,PRUNED
724,724,-2.0,2022-03-07 08:17:20.637964,2022-03-07 08:17:40.741445,0 days 00:00:20.103481,32,0.1,0.00034220678734718144,0.99,0.999,2.6153182066679944e-05,1.0,1,1024,0.43251292215358217,PRUNED
725,725,8.333333333333334,2022-03-07 08:17:40.741445,2022-03-07 08:18:18.996645,0 days 00:00:38.255200,32,0.3,0.0004369177736472852,0.92,0.99,0.00011613198575674071,0.3,10,256,0.48471734681953216,PRUNED
726,726,9.333333333333334,2022-03-07 08:18:18.996645,2022-03-07 08:18:43.275441,0 days 00:00:24.278796,128,0.1,0.0003149105782758603,0.95,0.995,1.6743926515267427e-05,5.0,10,512,0.8028770402621357,PRUNED
727,727,6.333333333333333,2022-03-07 08:18:43.275441,2022-03-07 08:19:41.811552,0 days 00:00:58.536111,32,0.4,0.00011783569027552272,0.9,0.99,0.00026029739194610523,0.3,20,256,0.0845320137571815,PRUNED
728,728,13.0,2022-03-07 08:19:41.811552,2022-03-07 08:20:10.996812,0 days 00:00:29.185260,64,0.1,0.003080686290660705,0.99,0.999,0.00014237508139592625,1.0,10,256,0.7773381926009296,PRUNED
729,729,2.0,2022-03-07 08:20:10.996812,2022-03-07 08:20:34.060438,0 days 00:00:23.063626,512,0.1,0.000560421196220388,0.95,0.99,0.00015217877766021703,5.0,20,1024,0.24466205915584313,PRUNED
730,730,2.3333333333333335,2022-03-07 08:20:34.060438,2022-03-07 08:21:12.596098,0 days 00:00:38.535660,32,0.4,0.0004980539897377732,0.99,0.995,2.7788810126788223e-05,0.3,10,256,0.4581837496193054,PRUNED
731,731,2.0,2022-03-07 08:21:12.596098,2022-03-07 08:21:33.246183,0 days 00:00:20.650085,32,0.2,0.00035648929039975143,1.0,0.99,0.0003630925057302983,0.9,1,128,0.05366141631877458,PRUNED
732,732,1.3333333333333333,2022-03-07 08:21:33.246183,2022-03-07 08:21:57.298548,0 days 00:00:24.052365,128,0.1,0.0002902274711676593,0.95,0.999,0.0005839449492916163,1.0,10,1024,0.1599608531170784,PRUNED
733,733,8.0,2022-03-07 08:22:01.382549,2022-03-07 08:23:00.388996,0 days 00:00:59.006447,32,0.1,0.002136145723433828,0.92,0.99,0.00012975926906697838,0.3,20,256,0.12303498065814865,PRUNED
734,734,4.333333333333333,2022-03-07 08:23:00.388996,2022-03-07 08:23:39.009068,0 days 00:00:38.620072,32,0.4,0.000399410171745572,0.95,0.995,0.0004212018008305409,5.0,10,256,0.22732325680198615,PRUNED
735,735,4.333333333333333,2022-03-07 08:23:39.009068,2022-03-07 08:24:07.340628,0 days 00:00:28.331560,64,0.2,0.00032751700967754635,0.9,0.99,0.00031370702103984303,0.3,10,1024,0.9188796012599736,PRUNED
736,736,14.333333333333334,2022-03-07 08:24:07.340628,2022-03-07 08:25:05.917704,0 days 00:00:58.577076,32,0.1,0.00046166152157440463,0.99,0.999,2.3571347102076104e-05,1.0,20,256,0.2616631695946079,PRUNED
737,737,1.6666666666666667,2022-03-07 08:25:05.917704,2022-03-07 08:25:24.867944,0 days 00:00:18.950240,512,0.1,0.0005934844126775413,0.95,0.9999,2.2121062352233715e-05,0.9,1,256,0.10197503984220396,PRUNED
738,738,3.6666666666666665,2022-03-07 08:25:24.867944,2022-03-07 08:25:48.737225,0 days 00:00:23.869281,128,0.3,0.00042658094693247934,0.99,0.99,0.0004539997161973554,5.0,10,1024,0.7378344900091148,PRUNED
739,739,0.0,2022-03-07 08:25:48.737225,2022-03-07 08:26:47.339878,0 days 00:00:58.602653,32,0.4,0.00014395189466414118,0.92,0.995,0.00017028301742227794,0.3,20,256,0.20635554521393554,PRUNED
740,740,0.6666666666666666,2022-03-07 08:26:47.339878,2022-03-07 08:27:22.168699,0 days 00:00:34.828821,32,0.2,0.0005391453593131954,0.95,0.99,0.00022215124301329348,1.0,10,2048,0.39344274039517135,PRUNED
741,741,4.666666666666667,2022-03-07 08:27:22.168699,2022-03-07 08:28:00.971752,0 days 00:00:38.803053,32,0.1,0.00038324485747277077,0.99,0.999,1.9404525683739227e-05,0.5,10,256,0.9844745933987751,PRUNED
742,742,5.666666666666667,2022-03-07 08:28:00.971752,2022-03-07 08:28:31.621873,0 days 00:00:30.650121,128,0.1,0.0002387678437313269,0.95,0.995,2.576691238966075e-05,0.3,20,128,0.08066669116950514,PRUNED
743,743,0.6666666666666666,2022-03-07 08:28:35.659180,2022-03-07 08:29:13.021719,0 days 00:00:37.362539,32,0.4,0.00010079637612527985,0.9,0.99,0.00011537393498356783,5.0,10,1024,0.5145349860558451,PRUNED
744,744,3.6666666666666665,2022-03-07 08:29:13.021719,2022-03-07 08:29:32.421042,0 days 00:00:19.399323,64,0.1,0.00026481385731656174,0.99,0.999,1.2836588202746949e-05,0.3,1,2048,0.1760017979975064,PRUNED
745,745,4.666666666666667,2022-03-07 08:29:32.421042,2022-03-07 08:30:11.193884,0 days 00:00:38.772842,32,0.2,0.00048571019468364544,0.95,0.99,0.0001521359173344596,0.9,10,256,0.8437390383620721,PRUNED
746,746,7.0,2022-03-07 08:30:11.193884,2022-03-07 08:30:37.150217,0 days 00:00:25.956333,512,0.1,0.002767928920386191,0.98,0.995,0.00013732309334596931,1.0,20,256,0.13716272467114982,PRUNED
747,747,0.0,2022-03-07 08:30:37.150217,2022-03-07 08:31:15.735495,0 days 00:00:38.585278,32,0.4,0.0003004565531130841,0.92,0.99,1.7476050948651148e-05,0.3,10,512,0.22790542330288502,PRUNED
748,748,3.3333333333333335,2022-03-07 08:31:15.735495,2022-03-07 08:31:44.114837,0 days 00:00:28.379342,128,0.1,0.00020776585749529393,0.95,0.999,3.0625031736716464e-05,5.0,20,2048,0.20819790490344448,PRUNED
749,749,9.333333333333334,2022-03-07 08:31:44.114837,2022-03-07 08:32:21.124606,0 days 00:00:37.009769,32,0.2,0.00035781669753182836,0.99,0.99,0.0001922458263536684,0.3,10,1024,0.7659007718892831,PRUNED
750,750,12.333333333333334,2022-03-07 08:32:21.124606,2022-03-07 08:32:59.899371,0 days 00:00:38.774765,32,0.1,0.00044138495031928964,0.95,0.995,0.00013084974565762727,1.0,10,256,0.15208464404968283,PRUNED
751,751,16.0,2022-03-07 08:32:59.899371,2022-03-07 08:33:58.600431,0 days 00:00:58.701060,32,0.4,0.0024656695259811286,0.99,0.99,0.0001622995668631454,5.0,20,256,0.06803877374151532,PRUNED
752,752,4.333333333333333,2022-03-07 08:33:58.600431,2022-03-07 08:34:17.487475,0 days 00:00:18.887044,128,0.3,0.002013059667883446,0.92,0.999,0.00028861735560329374,0.3,1,2048,0.029062279819084463,PRUNED
753,753,7.666666666666667,2022-03-07 08:34:21.729033,2022-03-07 08:34:59.010002,0 days 00:00:37.280969,32,0.1,0.0001246665498869815,0.9,0.99,0.00037711628343981837,1.0,10,1024,0.24783419218335656,PRUNED
754,754,-4.333333333333333,2022-03-07 08:34:59.010002,2022-03-07 08:35:28.221332,0 days 00:00:29.211330,64,0.2,0.000517374015663815,0.95,0.995,2.204236861349296e-05,0.9,10,256,0.8719803434926673,PRUNED
755,755,8.0,2022-03-07 08:35:28.221332,2022-03-07 08:35:50.710700,0 days 00:00:22.489368,512,0.1,0.00033189555795628666,0.99,0.99,0.0003300986528169962,0.3,20,2048,0.18315728722784996,PRUNED
756,756,0.3333333333333333,2022-03-07 08:35:50.710700,2022-03-07 08:36:29.213357,0 days 00:00:38.502657,32,0.4,0.0005830003472636556,0.95,0.999,1.4959321541062258e-05,5.0,10,128,0.11135970671939052,PRUNED
757,757,1.3333333333333333,2022-03-07 08:36:29.213357,2022-03-07 08:37:27.600589,0 days 00:00:58.387232,32,0.1,0.00039489122358517666,1.0,0.99,2.4218605817910985e-05,0.3,20,256,0.22043895331866553,PRUNED
758,758,1.3333333333333333,2022-03-07 08:37:27.600589,2022-03-07 08:37:52.319955,0 days 00:00:24.719366,128,0.2,0.0004612937144798063,0.99,0.995,1.983213438856526e-05,1.0,10,1024,0.2702598763401991,PRUNED
759,759,3.6666666666666665,2022-03-07 08:37:52.319955,2022-03-07 08:38:13.019227,0 days 00:00:20.699272,32,0.1,0.0034419203058664643,0.95,0.99,0.00017164088019741255,0.7,1,256,0.17125936569658237,PRUNED
760,760,6.333333333333333,2022-03-07 08:38:13.019227,2022-03-07 08:38:47.911791,0 days 00:00:34.892564,32,0.4,0.0002820560567569097,0.92,0.999,0.0001097901462372613,5.0,10,2048,0.5387512169760701,PRUNED
761,761,3.0,2022-03-07 08:38:47.911791,2022-03-07 08:39:26.456375,0 days 00:00:38.544584,32,0.1,0.00031468877368179607,0.95,0.9999,0.0001477542219786497,0.9,10,256,0.23920032629142146,PRUNED
762,762,11.333333333333334,2022-03-07 08:39:26.456375,2022-03-07 08:40:04.818000,0 days 00:00:38.361625,64,0.1,0.0004139386973866291,0.99,0.99,0.0005301833312556663,0.3,20,1024,0.19887623662094117,PRUNED
763,763,3.6666666666666665,2022-03-07 08:40:08.949919,2022-03-07 08:40:31.343257,0 days 00:00:22.393338,512,0.2,0.0003522752665815142,0.9,0.995,2.762319631571275e-05,0.5,10,256,0.12682536721143506,PRUNED
764,764,5.0,2022-03-07 08:40:31.343257,2022-03-07 08:41:22.626342,0 days 00:00:51.283085,32,0.4,0.0006271806336521521,0.95,0.99,1.8218065137558488e-05,0.7,20,2048,0.5885157292125222,PRUNED
765,765,0.0,2022-03-07 08:41:22.626342,2022-03-07 08:41:44.121849,0 days 00:00:21.495507,128,0.1,0.0005025572210236325,0.99,0.999,0.00024637829729574245,1.0,5,256,0.7422159950399055,PRUNED
766,766,-0.6666666666666666,2022-03-07 08:41:44.121849,2022-03-07 08:42:04.508924,0 days 00:00:20.387075,32,0.3,0.002292191883434331,0.92,0.995,0.00011985966378034854,0.3,1,1024,0.046904113489441866,PRUNED
767,767,1.6666666666666667,2022-03-07 08:42:04.508924,2022-03-07 08:42:39.558570,0 days 00:00:35.049646,32,0.1,0.00037587073783763777,0.95,0.99,0.00015643395431139394,0.7,10,2048,0.7836351294517163,PRUNED
768,768,7.0,2022-03-07 08:42:39.558570,2022-03-07 08:43:08.567976,0 days 00:00:29.009406,32,0.4,0.0005541325005122882,0.99,0.999,0.0004048344537212411,5.0,5,256,0.21960456043021362,PRUNED
769,769,-4.333333333333333,2022-03-07 08:43:08.567976,2022-03-07 08:43:39.249534,0 days 00:00:30.681558,128,0.2,0.00045587218649236166,0.95,0.99,0.00014128206836294097,0.3,20,128,0.08866436549652804,PRUNED
770,770,-0.3333333333333333,2022-03-07 08:43:39.249534,2022-03-07 08:44:17.696235,0 days 00:00:38.446701,32,0.1,0.00030977161287067286,0.9,0.995,2.1727897903407778e-05,0.7,10,256,0.8170236690889598,PRUNED
771,771,4.333333333333333,2022-03-07 08:44:17.696235,2022-03-07 08:44:45.074202,0 days 00:00:27.377967,64,0.1,0.000680147181222595,0.99,0.99,0.00036236058377300286,0.9,10,2048,0.15908652839407958,PRUNED
772,772,-4.666666666666667,2022-03-07 08:44:45.074202,2022-03-07 08:45:12.723622,0 days 00:00:27.649420,32,0.4,0.0040395941699327064,0.95,0.999,0.00012953081918333395,1.0,5,1024,0.8542793090307289,PRUNED
773,773,2.0,2022-03-07 08:45:16.760678,2022-03-07 08:45:42.578141,0 days 00:00:25.817463,512,0.2,0.00041365710088020897,0.98,0.99,0.00046157534095977727,0.3,20,256,0.8932899294077324,PRUNED
774,774,4.0,2022-03-07 08:45:42.578141,2022-03-07 08:46:21.855888,0 days 00:00:39.277747,32,0.1,0.0008622802846627829,0.8,0.995,2.536425078266545e-05,5.0,10,64,0.20074882657884166,PRUNED
775,775,5.666666666666667,2022-03-07 08:46:21.871513,2022-03-07 08:47:00.847353,0 days 00:00:38.975840,128,0.1,0.00034903627394667274,0.92,0.99,0.0001840181452430064,0.7,1,512,0.41144199859336067,COMPLETE
776,776,-3.6666666666666665,2022-03-07 08:47:00.847353,2022-03-07 08:47:39.505126,0 days 00:00:38.657773,32,0.4,0.0005125647915478707,0.95,0.999,3.028867089389837e-05,0.7,10,256,0.23883911272327604,PRUNED
777,777,13.0,2022-03-07 08:47:39.505126,2022-03-07 08:48:06.232169,0 days 00:00:26.727043,32,0.1,0.005350805851580944,0.99,0.99,0.0002050786095767295,1.0,5,2048,0.06291523968142702,PRUNED
778,778,2.6666666666666665,2022-03-07 08:48:06.232169,2022-03-07 08:49:01.759426,0 days 00:00:55.527257,32,0.2,0.00026174456876807355,0.8,0.995,2.0218978665339746e-05,0.3,20,1024,0.17592848756901944,PRUNED
779,779,-6.333333333333333,2022-03-07 08:49:01.759426,2022-03-07 08:49:30.903829,0 days 00:00:29.144403,64,0.3,0.00047578520866439127,0.95,0.99,2.2579745534010322e-05,5.0,10,256,0.5582531173919533,PRUNED
780,780,4.333333333333333,2022-03-07 08:49:30.903829,2022-03-07 08:49:52.357586,0 days 00:00:21.453757,128,0.1,0.0005795986636897022,1.0,0.999,0.0007582859591488142,0.7,5,256,0.719370504030312,PRUNED
781,781,5.0,2022-03-07 08:49:52.357586,2022-03-07 08:50:14.949813,0 days 00:00:22.592227,512,0.4,0.00010971663889614837,0.99,0.99,0.0003312170027164586,0.9,20,2048,0.25172746916444005,PRUNED
782,782,5.0,2022-03-07 08:50:14.949813,2022-03-07 08:50:51.942040,0 days 00:00:36.992227,32,0.1,0.0019645025576974194,0.92,0.995,0.00013554556768195173,0.3,10,1024,0.14059400590340249,PRUNED
783,783,2.0,2022-03-07 08:50:56.262237,2022-03-07 08:51:35.110895,0 days 00:00:38.848658,32,0.2,0.00039482941019681984,0.9,0.99,0.00016252354185001888,1.0,10,128,0.10157700050323369,PRUNED
784,784,4.333333333333333,2022-03-07 08:51:35.110895,2022-03-07 08:52:03.587938,0 days 00:00:28.477043,32,0.1,0.00032713208652697856,0.95,0.999,0.00043543192985780497,0.7,5,256,0.7541330651076004,PRUNED
785,785,0.3333333333333333,2022-03-07 08:52:03.587938,2022-03-07 08:52:23.428493,0 days 00:00:19.840555,128,0.4,0.00015682244867506903,0.99,0.9999,0.0002906697503846953,0.3,1,64,0.20693903592826862,PRUNED
786,786,1.6666666666666667,2022-03-07 08:52:23.428493,2022-03-07 08:53:15.109376,0 days 00:00:51.680883,32,0.1,0.0004453793396332266,0.8,0.99,2.412593574709788e-05,5.0,20,2048,0.1918831709872031,PRUNED
787,787,0.3333333333333333,2022-03-07 08:53:15.109376,2022-03-07 08:53:53.664321,0 days 00:00:38.554945,32,0.2,0.00165124230777993,0.95,0.995,1.8736857241268888e-05,0.7,10,256,0.21874048277910454,PRUNED
788,788,6.0,2022-03-07 08:53:53.664321,2022-03-07 08:54:14.455924,0 days 00:00:20.791603,512,0.1,0.000368329750954343,0.99,0.99,0.0006261663207758478,0.3,10,1024,0.3547709354238161,PRUNED
789,789,3.0,2022-03-07 08:54:14.455924,2022-03-07 08:54:38.300730,0 days 00:00:23.844806,64,0.4,0.00028798229545279796,0.92,0.999,0.0001197059557963419,1.0,5,256,0.2631863011973242,PRUNED
790,790,1.0,2022-03-07 08:54:38.300730,2022-03-07 08:55:29.652035,0 days 00:00:51.351305,32,0.1,0.00013195664467648689,0.95,0.995,1.6469066392871958e-05,0.5,20,2048,0.7986467013665247,PRUNED
791,791,1.0,2022-03-07 08:55:29.652035,2022-03-07 08:55:54.170139,0 days 00:00:24.518104,128,0.3,0.00042757421195489445,0.8,0.99,0.00010052577660392272,0.9,10,256,0.16221678768426157,PRUNED
792,792,2.3333333333333335,2022-03-07 08:55:54.170139,2022-03-07 08:56:22.022843,0 days 00:00:27.852704,32,0.2,0.0004872083072940975,0.9,0.999,0.0002664640499029671,0.7,5,1024,0.23236949979187438,PRUNED
793,793,-4.666666666666667,2022-03-07 08:56:26.132224,2022-03-07 08:57:04.780060,0 days 00:00:38.647836,32,0.1,0.0005386282142893125,0.95,0.99,3.285555049470697e-05,5.0,10,256,0.9328801217412858,PRUNED
794,794,18.0,2022-03-07 08:57:04.780060,2022-03-07 08:57:56.192427,0 days 00:00:51.412367,32,0.4,0.0006041555280397314,0.99,0.995,0.0001492885688323223,0.3,20,2048,0.0775393623736341,PRUNED
795,795,8.333333333333334,2022-03-07 08:57:56.192427,2022-03-07 08:58:16.047317,0 days 00:00:19.854890,128,0.1,0.00023225885353473223,0.95,0.99,0.00022945878016731325,0.7,1,64,0.4816984842188021,PRUNED
796,796,1.6666666666666667,2022-03-07 08:58:16.047317,2022-03-07 08:58:54.613967,0 days 00:00:38.566650,32,0.1,0.0007311560938585133,0.99,0.999,0.00017524361661367795,1.0,10,256,0.5228587356170927,PRUNED
797,797,7.0,2022-03-07 08:58:54.613967,2022-03-07 08:59:17.948089,0 days 00:00:23.334122,64,0.4,0.00037952981457591066,0.92,0.99,2.6338799158281472e-05,0.3,5,1024,0.1818210362429251,PRUNED
798,798,0.0,2022-03-07 08:59:17.948089,2022-03-07 09:00:19.439160,0 days 00:01:01.491071,512,0.2,0.0003399101968727308,0.8,0.995,0.0003685763921637861,0.7,20,128,0.11824956138593032,COMPLETE
799,799,-0.6666666666666666,2022-03-07 09:00:19.439160,2022-03-07 09:00:54.332718,0 days 00:00:34.893558,32,0.1,0.0018064575204666529,0.95,0.99,0.00013280434796143707,5.0,10,2048,0.45116134143554854,PRUNED
800,800,7.0,2022-03-07 09:00:54.332718,2022-03-07 09:01:33.386545,0 days 00:00:39.053827,32,0.1,0.003012835626616388,0.98,0.999,2.092217674410038e-05,0.9,10,256,0.7307842885610422,PRUNED
801,801,14.0,2022-03-07 09:01:33.386545,2022-03-07 09:01:55.017024,0 days 00:00:21.630479,128,0.4,0.00042744135950763474,0.99,0.99,1.344186250292831e-05,0.3,5,256,0.2784059390289799,PRUNED
802,802,8.333333333333334,2022-03-07 09:01:55.017024,2022-03-07 09:02:46.197933,0 days 00:00:51.180909,32,0.2,0.00030786574962152533,0.95,0.995,2.835231930671868e-05,0.7,20,2048,0.8337922782082245,PRUNED
